Test_ID,Batch_ID,Product,Production_Line,Test_Date,Month_Year,Analyst,TPC_cfu_g,TPC_Limit,TPC_Result,YM_cfu_g,YM_Limit,YM_Result,Coliform_MPN_g,Coliform_Limit,Coliform_Result,Overall_Status,Reviewed_By
MCR-0459,BCH-2023-0459,Roasted Corn,Line C,2024-01-09 00:00:00,Jan-2024,Anand M.,2122.0,10000,PASS,35.0,500,PASS,3.3,10,PASS,PASS,Divya N.
MCR-0460,BCH-2023-0460,Chickpea Snacks,Line D,2024-01-10 00:00:00,Jan-2024,Meena R.,2415.0,10000,PASS,4489.0,500,FAIL,1.4,10,PASS,FAIL,Karthik V.
MCR-0461,BCH-2023-0461,Banana Chips,Line E,2024-01-11 00:00:00,Jan-2024,Karthik V.,2617.0,10000,PASS,318.0,500,PASS,5.1,10,PASS,PASS,Meena R.
MCR-0462,BCH-2023-0462,Sweet Potato Chips,Line F,2024-01-12 00:00:00,Jan-2024,Divya N.,1001.0,10000,PASS,319.0,500,PASS,0.2,10,PASS,PASS,Suresh B.
MCR-0463,BCH-2023-0463,Masala Peanuts,Line A,2024-01-13 00:00:00,Jan-2024,Suresh B.,6088.0,10000,PASS,340.0,500,PASS,7.1,10,PASS,pass ,Ramesh K.
MCR-0464,BCH-2023-0464,Tapioca Crisps,Line B,2024-01-14 00:00:00,Jan-2024,Leena D.,2134.0,10000,PASS,424.0,500,PASS,2.9,10,PASS,PASS,Priya S.
MCR-0465,BCH-2023-0465,Jackfruit Chips,Line C,2024-01-19 00:00:00,Jan-2024,Sagar A.,822.0,10000,PASS,136.0,500,PASS,4.2,10,PASS,PASS,Anand M.
MCR-0466,BCH-2023-0466,Okra Chips,Line D,2024-01-21 00:00:00,Jan-2024,Priya S.,-999.0,10000,PASS,348.0,500,PASS,0.8,10,PASS,PASS,Sagar A.
MCR-0467,BCH-2023-0467,Roasted Corn,Line E,2024-01-22 00:00:00,Jan-2024,Anand M.,7782.0,10000,PASS,249.0,500,PASS,6.5,10,PASS,PASS,Divya N.
MCR-0468,BCH-2023-0468,Chickpea Snacks,Line F,2024-01-23 00:00:00,Jan-2024,Meena R.,6034.0,10000,PASS,232.0,500,PASS,2.3,10,PASS,PASS,Karthik V.
MCR-0469,BCH-2023-0469,Banana Chips,Line A,2024-01-25 00:00:00,Jan-2024,Karthik V.,7383.0,10000,PASS,137.0,500,PASS,0.6,10,PASS,PASS,Meena R.
MCR-0470,BCH-2023-0470,Sweet Potato Chips,Line B,2024-01-26 00:00:00,Jan-2024,Divya N.,8460.0,10000,PASS,315.0,500,PASS,2.5,10,PASS,PASS,Suresh B.
MCR-0471,BCH-2023-0471,Masala Peanuts,Line C,2024-01-27 00:00:00,Jan-2024,Suresh B.,,10000,PASS,92.0,500,PASS,3.0,10,PASS,PASS,Ramesh K.
MCR-0472,BCH-2023-0472,Tapioca Crisps,Line D,2024-01-28 00:00:00,Jan-2024,Leena D.,6156.0,10000,PASS,268.0,500,PASS,0.5,10,PASS,PASS,Priya S.
MCR-0473,BCH-2023-0473,Jackfruit Chips,Line E,2024-01-29 00:00:00,Jan-2024,Sagar A.,,10000,PASS,282.0,500,PASS,1.8,10,PASS,PASS,Anand M.
MCR-0474,BCH-2023-0474,  Okra Chips ,Line F,2024-01-30 00:00:00,Jan-2024,Priya S.,6862.0,10000,PASS,213.0,500,PASS,1.6,10,PASS,PASS,Sagar A.
MCR-0475,BCH-2023-0475,Roasted Corn,Line A,2024-01-31 00:00:00,Jan-2024,Anand M.,1920.0,10000,PASS,416.0,500,PASS,5.5,10,PASS,PASS,Divya N.
MCR-0476,BCH-2023-0476,Chickpea Snacks,Line B,2024-02-01 00:00:00,Jan-2024,Meena R.,1176.0,10000,PASS,260.0,500,PASS,,10,PASS,PASS,Karthik V.
MCR-0477,BCH-2023-0477,Banana Chips,Line C,2024-02-02 00:00:00,Feb-2024,Karthik V.,5230.0,10000,PASS,110.0,500,PASS,6.2,10,PASS,PASS,Meena R.
MCR-0478,BCH-2023-0478,Sweet Potato Chips,Line D,2024-02-03 00:00:00,Feb-2024,Divya N.,6285.0,10000,PASS,74.0,500,PASS,,10,PASS,PASS,Suresh B.
MCR-0479,BCH-2023-0479,Masala Peanuts,Line E,2024-02-04 00:00:00,Feb-2024,Suresh B.,9194.0,10000,PASS,1858.0,500,FAIL,4.0,10,PASS,FAIL,Ramesh K.
MCR-0480,BCH-2023-0480,Tapioca Crisps,Line F,2024-02-06 00:00:00,Feb-2024,Leena D.,4837.0,10000,PASS,395.0,500,PASS,3.5,10,PASS,PASS,Priya S.
MCR-0481,BCH-2023-0481,Jackfruit Chips,Line A,2024-02-09 00:00:00,Feb-2024,Sagar A.,2830.0,10000,PASS,391.0,500,PASS,5.9,10,PASS,PASS,Anand M.
MCR-0482,BCH-2023-0482,Okra Chips,Line B,2024-02-10 00:00:00,Feb-2024,Priya S.,1730.0,10000,PASS,369.0,500,PASS,6.5,10,PASS,PASS,Sagar A.
MCR-0483,BCH-2023-0483,Roasted Corn,Line C,2024-02-11 00:00:00,Feb-2024,Anand M.,6645.0,10000,PASS,215.0,500,PASS,1.6,10,PASS,PASS,Divya N.
MCR-0484,BCH-2023-0484,Chickpea Snacks,Line D,2024-02-13 00:00:00,Feb-2024,Meena R.,2680.0,10000,PASS,36.0,500,PASS,2.8,10,PASS,PASS,Karthik V.
MCR-0485,BCH-2023-0485,  Banana Chips ,Line E,2024-02-14 00:00:00,Feb-2024,Karthik V.,4358.0,10000,PASS,379.0,500,PASS,5.3,10,PASS,PASSS,Meena R.
MCR-0486,BCH-2023-0486,Sweet Potato Chips,Line F,2024-02-15 00:00:00,Feb-2024,Divya N.,6374.0,10000,PASS,336.0,500,PASS,6.7,10,PASS,PASS,Suresh B.
MCR-0487,BCH-2023-0487,Masala Peanuts,Line A,2024-02-20 00:00:00,Feb-2024,Suresh B.,,10000,PASS,215.0,500,PASS,2.2,10,PASS,P ASS,Ramesh K.
MCR-0488,BCH-2023-0488,Tapioca Crisps,Line B,2024-02-21 00:00:00,Feb-2024,Leena D.,845.0,10000,PASS,347.0,500,PASS,4.7,10,PASS,PASS,Priya S.
MCR-0489,BCH-2023-0489,Jackfruit Chips,Line C,2024-02-22 00:00:00,Feb-2024,Sagar A.,1718.0,10000,PASS,42.0,500,PASS,3.7,10,PASS,PASS,Anand M.
MCR-0490,BCH-2023-0490,  Okra Chips ,Line D,2024-02-23 00:00:00,Feb-2024,Priya S.,4129.0,10000,PASS,395.0,500,PASS,6.2,10,PASS,PAAS,Sagar A.
MCR-0491,BCH-2023-0491,Roasted Corn,Line E,2024-02-24 00:00:00,Feb-2024,Anand M.,4463.0,10000,PASS,248.0,500,PASS,3.7,10,PASS,PASS,Divya N.
MCR-0492,BCH-2023-0492,Chickpea Snacks,Line F,2024-02-25 00:00:00,Feb-2024,Meena R.,7261.0,10000,PASS,347.0,500,PASS,88888.0,10,PASS,PASS,Karthik V.
MCR-0493,BCH-2023-0493,Banana Chips,Line A,2024-02-26 00:00:00,Feb-2024,Karthik V.,8421.0,10000,PASS,1020.0,500,FAIL,7.1,10,PASS,FAIL,Meena R.
MCR-0494,BCH-2023-0494,Sweet Potato Chips,Line B,2024-03-02 00:00:00,Mar-2024,Divya N.,4537.0,10000,PASS,,500,PASS,5.1,10,PASS,PASS,Suresh B.
MCR-0495,BCH-2023-0495,Masala Peanuts,Line C,2024-03-03 00:00:00,Mar-2024,Suresh B.,5480.0,10000,PASS,5145.0,500,FAIL,0.7,10,PASS,FAIL,Ramesh K.
MCR-0496,BCH-2023-0496,Tapioca Crisps,Line D,2024-03-04 00:00:00,Mar-2024,Leena D.,617.0,10000,PASS,375.0,500,PASS,88888.0,10,PASS,pass ,Priya S.
MCR-0497,BCH-2023-0497,Jackfruit Chips,Line E,2024-03-05 00:00:00,Mar-2024,Sagar A.,7138.0,10000,PASS,,500,PASS,2.2,10,PASS,PASS,Anand M.
MCR-0498,BCH-2023-0498,Okra Chips,Line F,2024-03-07 00:00:00,Mar-2024,Priya S.,5382.0,10000,PASS,308.0,500,PASS,2.7,10,PASS,P ASS,Sagar A.
MCR-0499,BCH-2023-0499,Roasted Corn,Line A,2024-03-08 00:00:00,Mar-2024,Anand M.,5558.0,10000,PASS,186.0,500,PASS,0.7,10,PASS,PASS,Divya N.
MCR-0500,BCH-2023-0500,Chickpea Snacks,Line B,2024-03-09 00:00:00,Mar-2024,Meena R.,480.0,10000,PASS,6.0,500,PASS,4.3,10,PASS,pass ,Karthik V.
MCR-0501,BCH-2023-0501,Banana Chips,Line C,2024-03-12 00:00:00,Mar-2024,Karthik V.,5285.0,10000,PASS,429.0,500,PASS,7.1,10,PASS,PASS,Meena R.
MCR-0502,BCH-2023-0502,Sweet Potato Chips,Line D,2024-03-13 00:00:00,Mar-2024,Divya N.,1512.0,10000,PASS,421.0,500,PASS,6.4,10,PASS,PASS,Suresh B.
MCR-0503,BCH-2023-0503,Masala Peanuts,Line E,2024-03-15 00:00:00,Mar-2024,Suresh B.,7526.0,10000,PASS,,500,PASS,1.1,10,PASS,PAAS,Ramesh K.
MCR-0504,BCH-2023-0504,  Tapioca Crisps ,Line F,2024-03-16 00:00:00,Mar-2024,Leena D.,2797.0,10000,PASS,40.0,500,PASS,0.2,10,PASS,PASS,Priya S.
MCR-0505,BCH-2023-0505,Jackfruit Chips,Line A,2024-03-18 00:00:00,Mar-2024,Sagar A.,3156.0,10000,PASS,339.0,500,PASS,0.3,10,PASS,PASS,Anand M.
MCR-0506,BCH-2023-0506,Okra Chips,Line B,2024-03-19 00:00:00,Mar-2024,Priya S.,7301.0,10000,PASS,314.0,500,PASS,5.0,10,PASS,PASS,Sagar A.
MCR-0507,BCH-2023-0507,Roasted Corn,Line C,2024-03-21 00:00:00,Mar-2024,Anand M.,7306.0,10000,PASS,255.0,500,PASS,7.2,10,PASS,PASS,Divya N.
MCR-0508,BCH-2023-0508,Chickpea Snacks,Line D,2024-03-24 00:00:00,Mar-2024,Meena R.,28044.0,10000,FAIL,3323.0,500,FAIL,,10,PASS,FAIL,Karthik V.
MCR-0509,BCH-2023-0509,Banana Chips,Line E,2024-03-29 00:00:00,Mar-2024,Karthik V.,3533.0,10000,PASS,394.0,500,PASS,2.2,10,PASS,PASS,Meena R.
MCR-0510,BCH-2023-0510,Sweet Potato Chips,Line F,2024-04-03 00:00:00,Apr-2024,Divya N.,5848.0,10000,PASS,20.0,500,PASS,1.6,10,PASS,PASS,Suresh B.
MCR-0511,BCH-2023-0511,Masala Peanuts,Line A,2024-04-04 00:00:00,Apr-2024,Suresh B.,4852.0,10000,PASS,253.0,500,PASS,5.9,10,PASS,PASS,Ramesh K.
MCR-0512,BCH-2023-0512,Tapioca Crisps,Line B,2024-04-05 00:00:00,Apr-2024,Leena D.,2309.0,10000,PASS,223.0,500,PASS,6.3,10,PASS,PASS,Priya S.
MCR-0513,BCH-2023-0513,Jackfruit Chips,Line C,2024-04-08 00:00:00,Apr-2024,Sagar A.,6136.0,10000,PASS,337.0,500,PASS,0.5,10,PASS,PASS,Anand M.
MCR-0514,BCH-2023-0514,Okra Chips,Line D,2024-04-11 00:00:00,Apr-2024,Priya S.,3257.0,10000,PASS,409.0,500,PASS,4.2,10,PASS,PASS,Sagar A.
MCR-0515,BCH-2023-0515,Roasted Corn,Line E,2024-04-12 00:00:00,Apr-2024,Anand M.,,10000,PASS,336.0,500,PASS,6.3,10,PASS,PASS,Divya N.
MCR-0516,BCH-2023-0516,Chickpea Snacks,Line F,2024-04-13 00:00:00,Apr-2024,Meena R.,,10000,PASS,57.0,500,PASS,6.1,10,PASS,PASS,Karthik V.
MCR-0517,BCH-2023-0517,Banana Chips,Line A,2024-04-14 00:00:00,Apr-2024,Karthik V.,7587.0,10000,PASS,207.0,500,PASS,2.3,10,PASS,PASS,Meena R.
MCR-0518,BCH-2023-0518,Sweet Potato Chips,Line B,2024-04-15 00:00:00,Apr-2024,Divya N.,8144.0,10000,PASS,199.0,500,PASS,7.3,10,PASS,PASS,Suresh B.
MCR-0519,BCH-2023-0519,Masala Peanuts,Line C,2024-04-16 00:00:00,Apr-2024,Suresh B.,4026.0,10000,PASS,306.0,500,PASS,0.8,10,PASS,PASS,Ramesh K.
MCR-0520,BCH-2023-0520,Tapioca Crisps,Line D,2024-04-17 00:00:00,Apr-2024,Leena D.,1496.0,10000,PASS,38.0,500,PASS,6.3,10,PASS,PASS,Priya S.
MCR-0521,BCH-2023-0521,Jackfruit Chips,Line E,2024-04-18 00:00:00,Apr-2024,Sagar A.,4494.0,10000,PASS,323.0,500,PASS,2.7,10,PASS,PASS,Anand M.
MCR-0522,BCH-2023-0522,Okra Chips,Line F,2024-04-19 00:00:00,Apr-2024,Priya S.,562.0,10000,PASS,236.0,500,PASS,6.3,10,PASS,PASS,Sagar A.
MCR-0523,BCH-2023-0523,Roasted Corn,Line A,2024-04-22 00:00:00,Apr-2024,Anand M.,6509.0,10000,PASS,71.0,500,PASS,4.9,10,PASS,PAAS,Divya N.
MCR-0524,BCH-2023-0524,Chickpea Snacks,Line B,2024-04-23 00:00:00,Apr-2024,Meena R.,1391.0,10000,PASS,87.0,500,PASS,6.9,10,PASS,PASS,Karthik V.
MCR-0525,BCH-2023-0525,Banana Chips,Line C,2024-04-24 00:00:00,Apr-2024,Karthik V.,5010.0,10000,PASS,414.0,500,PASS,0.7,10,PASS,PASS,Meena R.
MCR-0526,BCH-2023-0526,  Sweet Potato Chips ,Line D,2024-04-25 00:00:00,Apr-2024,Divya N.,930.0,10000,PASS,390.0,500,PASS,2.7,10,PASS,PASS,Suresh B.
MCR-0527,BCH-2023-0527,  Masala Peanuts ,Line E,2024-04-26 00:00:00,Apr-2024,Suresh B.,382.0,10000,PASS,387.0,500,PASS,3.0,10,PASS,PASS,Ramesh K.
MCR-0528,BCH-2023-0528,Tapioca Crisps,Line F,2024-04-27 00:00:00,Apr-2024,Leena D.,2958.0,10000,PASS,217.0,500,PASS,0.4,10,PASS,PASS,Priya S.
MCR-0529,BCH-2023-0529,Jackfruit Chips,Line A,2024-04-28 00:00:00,Apr-2024,Sagar A.,1325.0,10000,PASS,322.0,500,PASS,6.8,10,PASS,PASSS,Anand M.
MCR-0530,BCH-2023-0530,Okra Chips,Line B,2024-04-29 00:00:00,Apr-2024,Priya S.,6011.0,10000,PASS,205.0,500,PASS,4.1,10,PASS,PASS,Sagar A.
MCR-0531,BCH-2023-0531,Roasted Corn,Line C,2024-04-30 00:00:00,Apr-2024,Anand M.,3523.0,10000,PASS,,500,PASS,6.7,10,PASS,PAAS,Divya N.
MCR-0532,BCH-2023-0532,Chickpea Snacks,Line D,2024-05-02 00:00:00,May-2024,Meena R.,7933.0,10000,PASS,191.0,500,PASS,3.0,10,PASS,PASS,Karthik V.
MCR-0533,BCH-2023-0533,Banana Chips,Line E,2024-05-03 00:00:00,May-2024,Karthik V.,3839.0,10000,PASS,303.0,500,PASS,0.3,10,PASS,PASS,Meena R.
MCR-0534,BCH-2023-0534,Sweet Potato Chips,Line F,2024-05-04 00:00:00,May-2024,Divya N.,-999.0,10000,PASS,155.0,500,PASS,2.4,10,PASS,pass ,Suresh B.
MCR-0535,BCH-2023-0535,Masala Peanuts,Line A,2024-05-05 00:00:00,May-2024,Suresh B.,4569.0,10000,PASS,195.0,500,PASS,3.9,10,PASS,PASS,Ramesh K.
MCR-0536,BCH-2023-0536,Tapioca Crisps,Line B,2024-05-08 00:00:00,May-2024,Leena D.,8063.0,10000,PASS,337.0,500,PASS,4.0,10,PASS,PASS,Priya S.
MCR-0537,BCH-2023-0537,Jackfruit Chips,Line C,2024-05-09 00:00:00,May-2024,Sagar A.,3264.0,10000,PASS,210.0,500,PASS,7.2,10,PASS,PASS,Anand M.
MCR-0538,BCH-2023-0538,Okra Chips,Line D,2024-05-11 00:00:00,May-2024,Priya S.,4882.0,10000,PASS,413.0,500,PASS,6.8,10,PASS,PASS,Sagar A.
MCR-0539,BCH-2023-0539,Roasted Corn,Line E,2024-05-13 00:00:00,May-2024,Anand M.,19062.0,10000,FAIL,1744.0,500,FAIL,4.0,10,PASS,FAIL,Divya N.
MCR-0540,BCH-2023-0540,  Chickpea Snacks ,Line F,2024-05-14 00:00:00,May-2024,Meena R.,3466.0,10000,PASS,319.0,500,PASS,1.1,10,PASS,PASS,Karthik V.
MCR-0541,BCH-2023-0541,Banana Chips,Line A,2024-05-15 00:00:00,May-2024,Karthik V.,6889.0,10000,PASS,203.0,500,PASS,4.4,10,PASS,PASS,Meena R.
MCR-0542,BCH-2023-0542,Sweet Potato Chips,Line B,2024-05-16 00:00:00,May-2024,Divya N.,4697.0,10000,PASS,54.0,500,PASS,1.7,10,PASS,PASS,Suresh B.
MCR-0543,BCH-2023-0543,  Masala Peanuts ,Line C,2024-05-17 00:00:00,May-2024,Suresh B.,2439.0,10000,PASS,101.0,500,PASS,5.9,10,PASS,PASS,Ramesh K.
MCR-0544,BCH-2023-0544,Tapioca Crisps,Line D,2024-05-18 00:00:00,May-2024,Leena D.,3343.0,10000,PASS,294.0,500,PASS,1.7,10,PASS,PASS,Priya S.
MCR-0545,BCH-2023-0545,Jackfruit Chips,Line E,2024-05-21 00:00:00,May-2024,Sagar A.,-999.0,10000,PASS,,500,PASS,1.0,10,PASS,PAAS,Anand M.
MCR-0546,BCH-2023-0546,Okra Chips,Line F,2024-05-22 00:00:00,May-2024,Priya S.,445.0,10000,PASS,165.0,500,PASS,2.4,10,PASS,PASS,Sagar A.
MCR-0547,BCH-2023-0547,Roasted Corn,Line A,2024-05-23 00:00:00,May-2024,Anand M.,1607.0,10000,PASS,169.0,500,PASS,3.5,10,PASS,PASS,Divya N.
MCR-0548,BCH-2023-0548,Chickpea Snacks,Line B,2024-05-24 00:00:00,May-2024,Meena R.,3384.0,10000,PASS,300.0,500,PASS,0.9,10,PASS,PASS,Karthik V.
MCR-0549,BCH-2023-0549,Banana Chips,Line C,2024-05-25 00:00:00,May-2024,Karthik V.,5275.0,10000,PASS,268.0,500,PASS,3.4,10,PASS,PASS,Meena R.
MCR-0550,BCH-2023-0550,Sweet Potato Chips,Line D,2024-05-26 00:00:00,May-2024,Divya N.,8410.0,10000,PASS,,500,PASS,0.1,10,PASS,PASS,Suresh B.
MCR-0551,BCH-2023-0551,  Masala Peanuts ,Line E,2024-05-27 00:00:00,May-2024,Suresh B.,33515.0,10000,FAIL,322.0,500,PASS,3.8,10,PASS,FAIL,Ramesh K.
MCR-0552,BCH-2023-0552,Tapioca Crisps,Line F,2024-05-29 00:00:00,May-2024,Leena D.,5121.0,10000,PASS,363.0,500,PASS,6.2,10,PASS,PASS,Priya S.
MCR-0553,BCH-2023-0553,Jackfruit Chips,Line A,2024-05-30 00:00:00,May-2024,Sagar A.,3651.0,10000,PASS,424.0,500,PASS,2.5,10,PASS,PASS,Anand M.
MCR-0554,BCH-2023-0554,Okra Chips,Line B,2024-06-01 00:00:00,May-2024,Priya S.,3039.0,10000,PASS,14.0,500,PASS,88888.0,10,PASS,PASS,Sagar A.
MCR-0555,BCH-2023-0555,Roasted Corn,Line C,2024-06-02 00:00:00,Jun-2024,Anand M.,19311.0,10000,FAIL,1460.0,500,FAIL,0.5,10,PASS,FAIL,Divya N.
MCR-0556,BCH-2023-0556,Chickpea Snacks,Line D,2024-06-03 00:00:00,Jun-2024,Meena R.,2509.0,10000,PASS,1763.0,500,FAIL,1.8,10,PASS,FAIL,Karthik V.
MCR-0557,BCH-2023-0557,Banana Chips,Line E,2024-06-04 00:00:00,Jun-2024,Karthik V.,5129.0,10000,PASS,487.0,500,PASS,3.6,10,PASS,PASS,Meena R.
MCR-0558,BCH-2023-0558,Sweet Potato Chips,Line F,2024-06-05 00:00:00,Jun-2024,Divya N.,,10000,PASS,36.0,500,PASS,0.6,10,PASS,PASSS,Suresh B.
MCR-0559,BCH-2023-0559,Masala Peanuts,Line A,2024-06-08 00:00:00,Jun-2024,Suresh B.,6219.0,10000,PASS,4303.0,500,FAIL,4.2,10,PASS,FAIL,Ramesh K.
MCR-0560,BCH-2023-0560,Tapioca Crisps,Line B,2024-06-09 00:00:00,Jun-2024,Leena D.,-999.0,10000,PASS,2931.0,500,FAIL,5.3,10,PASS,FAIL,Priya S.
MCR-0561,BCH-2023-0561,Jackfruit Chips,Line C,2024-06-10 00:00:00,Jun-2024,Sagar A.,46552.0,10000,FAIL,5039.0,500,FAIL,7.8,10,PASS,FAIL,Anand M.
MCR-0562,BCH-2023-0562,  Okra Chips ,Line D,2024-06-11 00:00:00,Jun-2024,Priya S.,748.0,10000,PASS,254.0,500,PASS,23.9,10,FAIL,FAIL,Sagar A.
MCR-0563,BCH-2023-0563,Roasted Corn,Line E,2024-06-12 00:00:00,Jun-2024,Anand M.,26254.0,10000,FAIL,663.0,500,FAIL,1.8,10,PASS,FAIL,Divya N.
MCR-0564,BCH-2023-0564,Chickpea Snacks,Line F,2024-06-17 00:00:00,Jun-2024,Meena R.,,10000,PASS,,500,PASS,5.0,10,PASS,pass ,Karthik V.
MCR-0565,BCH-2023-0565,Banana Chips,Line A,2024-06-18 00:00:00,Jun-2024,Karthik V.,52326.0,10000,FAIL,239.0,500,PASS,0.2,10,PASS,FAIL,Meena R.
MCR-0566,BCH-2023-0566,Sweet Potato Chips,Line B,2024-06-19 00:00:00,Jun-2024,Divya N.,299.0,10000,PASS,357.0,500,PASS,2.5,10,PASS,PASS,Suresh B.
MCR-0567,BCH-2023-0567,Masala Peanuts,Line C,2024-06-20 00:00:00,Jun-2024,Suresh B.,8359.0,10000,PASS,73.0,500,PASS,,10,PASS,PASS,Ramesh K.
MCR-0568,BCH-2023-0568,Tapioca Crisps,Line D,2024-06-22 00:00:00,Jun-2024,Leena D.,35015.0,10000,FAIL,1132.0,500,FAIL,0.5,10,PASS,FAILL,Priya S.
MCR-0569,BCH-2023-0569,Jackfruit Chips,Line E,2024-06-29 00:00:00,Jun-2024,Sagar A.,9611.0,10000,PASS,64.0,500,PASS,6.1,10,PASS,PASS,Anand M.
MCR-0570,BCH-2023-0570,Okra Chips,Line F,2024-07-04 00:00:00,Jul-2024,Priya S.,5018.0,10000,PASS,436.0,500,PASS,6.4,10,PASS,PASS,Sagar A.
MCR-0571,BCH-2023-0571,Roasted Corn,Line A,2024-07-07 00:00:00,Jul-2024,Anand M.,4731.0,10000,PASS,102.0,500,PASS,2.3,10,PASS,PASS,Divya N.
MCR-0572,BCH-2023-0572,Chickpea Snacks,Line B,2024-07-08 00:00:00,Jul-2024,Meena R.,4335.0,10000,PASS,280.0,500,PASS,5.7,10,PASS,PASS,Karthik V.
MCR-0573,BCH-2023-0573,Banana Chips,Line C,2024-07-11 00:00:00,Jul-2024,Karthik V.,5258.0,10000,PASS,284.0,500,PASS,1.0,10,PASS,PASS,Meena R.
MCR-0574,BCH-2023-0574,Sweet Potato Chips,Line D,2024-07-16 00:00:00,Jul-2024,Divya N.,989.0,10000,PASS,152.0,500,PASS,7.3,10,PASS,PASS,Suresh B.
MCR-0575,BCH-2023-0575,Masala Peanuts,Line E,2024-07-17 00:00:00,Jul-2024,Suresh B.,5971.0,10000,PASS,105.0,500,PASS,3.0,10,PASS,pass ,Ramesh K.
MCR-0576,BCH-2023-0576,Tapioca Crisps,Line F,2024-07-18 00:00:00,Jul-2024,Leena D.,17481.0,10000,FAIL,443.0,500,PASS,1.5,10,PASS,FAILL,Priya S.
MCR-0577,BCH-2023-0577,Jackfruit Chips,Line A,2024-07-19 00:00:00,Jul-2024,Sagar A.,444.0,10000,PASS,,500,PASS,2.0,10,PASS,PASS,Anand M.
MCR-0578,BCH-2023-0578,Okra Chips,Line B,2024-07-20 00:00:00,Jul-2024,Priya S.,5866.0,10000,PASS,10.0,500,PASS,4.0,10,PASS,PASS,Sagar A.
MCR-0579,BCH-2023-0579,Roasted Corn,Line C,2024-07-23 00:00:00,Jul-2024,Anand M.,3055.0,10000,PASS,35.0,500,PASS,5.8,10,PASS,PASS,Divya N.
MCR-0580,BCH-2023-0580,Chickpea Snacks,Line D,2024-07-25 00:00:00,Jul-2024,Meena R.,7031.0,10000,PASS,462.0,500,PASS,2.2,10,PASS,PASS,Karthik V.
MCR-0581,BCH-2023-0581,Banana Chips,Line E,2024-07-26 00:00:00,Jul-2024,Karthik V.,6258.0,10000,PASS,79.0,500,PASS,4.3,10,PASS,PAAS,Meena R.
MCR-0582,BCH-2023-0582,Sweet Potato Chips,Line F,2024-07-28 00:00:00,Jul-2024,Divya N.,8340.0,10000,PASS,92.0,500,PASS,9.5,10,PASS,PASS,Suresh B.
MCR-0583,BCH-2023-0583,Masala Peanuts,Line A,2024-07-30 00:00:00,Jul-2024,Suresh B.,2916.0,10000,PASS,180.0,500,PASS,0.9,10,PASS,PASS,Ramesh K.
MCR-0584,BCH-2023-0584,Tapioca Crisps,Line B,2024-08-01 00:00:00,Jul-2024,Leena D.,4021.0,10000,PASS,325.0,500,PASS,7.4,10,PASS,PASS,Priya S.
MCR-0585,BCH-2023-0585,Jackfruit Chips,Line C,2024-08-02 00:00:00,Aug-2024,Sagar A.,3423.0,10000,PASS,439.0,500,PASS,4.4,10,PASS,pass ,Anand M.
MCR-0586,BCH-2023-0586,Okra Chips,Line D,2024-08-03 00:00:00,Aug-2024,Priya S.,320.0,10000,PASS,396.0,500,PASS,0.4,10,PASS,PASS,Sagar A.
MCR-0587,BCH-2023-0587,Roasted Corn,Line E,2024-08-04 00:00:00,Aug-2024,Anand M.,40537.0,10000,FAIL,3341.0,500,FAIL,6.9,10,PASS,FAIL,Divya N.
MCR-0588,BCH-2023-0588,Chickpea Snacks,Line F,2024-08-05 00:00:00,Aug-2024,Meena R.,7688.0,10000,PASS,16.0,500,PASS,,10,PASS,PASS,Karthik V.
MCR-0589,BCH-2023-0589,Banana Chips,Line A,2024-08-07 00:00:00,Aug-2024,Karthik V.,6270.0,10000,PASS,903.0,500,FAIL,4.5,10,PASS,FAIL,Meena R.
MCR-0590,BCH-2023-0590,Sweet Potato Chips,Line B,2024-08-10 00:00:00,Aug-2024,Divya N.,7829.0,10000,PASS,268.0,500,PASS,0.4,10,PASS,PASS,Suresh B.
MCR-0591,BCH-2023-0591,  Masala Peanuts ,Line C,2024-08-11 00:00:00,Aug-2024,Suresh B.,29261.0,10000,FAIL,2578.0,500,FAIL,4.6,10,PASS,FAIL,Ramesh K.
MCR-0592,BCH-2023-0592,Tapioca Crisps,Line D,2024-08-12 00:00:00,Aug-2024,Leena D.,6693.0,10000,PASS,86.0,500,PASS,12.6,10,FAIL,FAIL,Priya S.
MCR-0593,BCH-2023-0593,Jackfruit Chips,Line E,2024-08-14 00:00:00,Aug-2024,Sagar A.,3162.0,10000,PASS,271.0,500,PASS,3.4,10,PASS,PASS,Anand M.
MCR-0594,BCH-2023-0594,Okra Chips,Line F,2024-08-17 00:00:00,Aug-2024,Priya S.,5594.0,10000,PASS,363.0,500,PASS,6.2,10,PASS,PASS,Sagar A.
MCR-0595,BCH-2023-0595,Roasted Corn,Line A,2024-08-18 00:00:00,Aug-2024,Anand M.,5908.0,10000,PASS,334.0,500,PASS,6.4,10,PASS,PASSS,Divya N.
MCR-0596,BCH-2023-0596,Chickpea Snacks,Line B,2024-08-23 00:00:00,Aug-2024,Meena R.,8568.0,10000,PASS,235.0,500,PASS,2.3,10,PASS,PASS,Karthik V.
MCR-0597,BCH-2023-0597,Banana Chips,Line C,2024-08-24 00:00:00,Aug-2024,Karthik V.,5566.0,10000,PASS,2900.0,500,FAIL,2.8,10,PASS,FAIL,Meena R.
MCR-0598,BCH-2023-0598,Sweet Potato Chips,Line D,2024-08-25 00:00:00,Aug-2024,Divya N.,-999.0,10000,PASS,68.0,500,PASS,1.7,10,PASS,P ASS,Suresh B.
